route_id,service_id,trip_id,trip_headsign,block_id,shape_id,wheelchair_accessible
7-62,MAY13-MVS-BUS-Weekday-01,6530629-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1181,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530630-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1180,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530631-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1182,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530632-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1188,70002,1
7-62,MAY13-MVS-BUS-Weekday-01,6530633-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1184,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530634-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1183,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530635-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1181,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530636-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1180,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530637-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1181,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530638-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1180,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530639-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1185,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530640-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1184,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530641-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1183,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530642-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1181,70001,1
7-62,MAY13-MVS-BUS-Weekday-01,6530643-MAY13-MVS-BUS-Weekday-01,"North 7B  1St N/To 8Av N",1189,70003,1
7-62,MAY13-MVS-BUS-Weekday-01,6530644-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1188,70002,1
7-62,MAY13-MVS-BUS-Weekday-01,6530645-MAY13-MVS-BUS-Weekday-01,"North 7C  1St  N / Plymouth / To Chalet",1185,70001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530664-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530665-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530666-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530667-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530668-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530669-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530670-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31230,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530671-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31231,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530672-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31231,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530673-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31231,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530674-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31231,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530675-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31231,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530676-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31232,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530677-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31232,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530678-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31232,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530679-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31232,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530680-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31232,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530681-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530682-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530683-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530684-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530685-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530686-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530687-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31231,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530688-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31231,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530689-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31231,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530690-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31231,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530691-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31231,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530692-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31232,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530693-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31232,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530694-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31232,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530695-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31232,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530696-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31232,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530697-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31230,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530698-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530699-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530700-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530701-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530702-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530703-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530704-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530705-MAY13-MVS-BUS-Weekday-01,"South 723  Henn Comm Coll / Brooklyn Ctr TC",31233,7230002,1
723-62,MAY13-MVS-BUS-Weekday-01,6530706-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530707-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530708-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530709-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530710-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530711-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530712-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
723-62,MAY13-MVS-BUS-Weekday-01,6530713-MAY13-MVS-BUS-Weekday-01,"North 723  Shuttle to /Henn Comm Coll/Starlite",31233,7230001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530857-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530858-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530859-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530860-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530861-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530862-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530863-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530864-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530865-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530866-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530867-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530868-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530869-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530870-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530871-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530872-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530873-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530874-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530875-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530876-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530877-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530878-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1190,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530879-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530880-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530881-MAY13-MVS-BUS-Weekday-01,"East 8  Franklin Av / Univ Av / Franklin Sta",1191,80001,1
8-62,MAY13-MVS-BUS-Weekday-01,6530882-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80002,1
8-62,MAY13-MVS-BUS-Weekday-01,6530883-MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80002,1
